index_right,gu_name,grid_id,driving_pop,fast_count,slow_count,total_output_kw,total_active_count,pop_per_charger,poi_count,exclude,log_pop_per_charger,s_pop_per_charger,s_poi,s_capacity_lack,s_population,s_poi_spatial,cluster,fast_score,slow_score
15,도봉구,NE_GRID_1159,964,2,10,120,12,74.15384615,58,0,4.319537295,0.492797863,0.604085779,0.526421379,0.455941795,0.601725662,1,0.558888117,0.484816125
15,도봉구,NE_GRID_1160,714,0,8,56,8,79.33333333,30,0,4.386184645,0.503767051,0.508744031,0.594316129,0.253839935,0.531535644,1,0.51211785,0.384665802
15,도봉구,NE_GRID_1161,972,2,20,240,22,42.26086957,12,0,3.767248521,0.40189914,0.379996371,0.421079008,0.462409054,0.407455274,1,0.396714086,0.437920428
14,노원구,NE_GRID_1162,1246,4,2,314,6,178,8,0,5.187385806,0.635633143,0.32551807,0.64071749,0.683912692,0.348078701,2,0.4685007,0.647698011
15,도봉구,NE_GRID_1163,1059,4,2,314,6,151.2857143,8,0,5.025758456,0.609031625,0.32551807,0.64071749,0.532740501,0.308114269,2,0.455621787,0.559233002
14,노원구,NE_GRID_1164,1015,0,0,0,0,1015,0,0,6.923628628,0.921393532,0,1,0.497170574,0.034234919,2,0.409137235,0.657722522
15,도봉구,NE_GRID_1165,1059,0,0,0,0,1059,0,0,6.966024187,0.928371226,0,1,0.532740501,0.010799914,2,0.41231127,0.678681521
14,노원구,NE_GRID_1166,729,0,1,7,1,364.5,1,0,5.901266279,0.753127516,0.102689518,0.872020988,0.265966047,0.09719923,2,0.394807238,0.476445503
15,도봉구,NE_GRID_1167,847,0,1,7,1,423.5,1,0,6.050912006,0.777757032,0.102689518,0.872020988,0.361358124,0.149665009,2,0.404502745,0.533837048
14,노원구,NE_GRID_1168,778,0,0,0,0,778,28,0,6.658011046,0.87767673,0.498863727,1,0.305578011,0.482991927,0,0.665189296,0.568546438
15,도봉구,NE_GRID_1169,972,0,0,0,0,972,28,0,6.880384082,0.914276107,0.498863727,1,0.462409054,0.534910949,0,0.680350724,0.662123387
14,노원구,NE_GRID_1170,729,0,0,0,0,729,55,0,6.593044534,0.866984185,0.596354478,1,0.265966047,0.61665546,0,0.714690102,0.549495887
14,노원구,NE_GRID_1171,783,3,30,203,33,23.02941176,54,0,3.17927857,0.305127813,0.593685042,0.34891153,0.309620049,0.631807697,1,0.472815644,0.330783148
14,노원구,NE_GRID_1172,741,6,14,278,20,35.28571429,86,0,3.591424118,0.372960993,0.661622762,0.437875554,0.275666936,0.688687337,1,0.539843175,0.346865262
15,도봉구,NE_GRID_1173,847,6,14,278,20,40.33333333,86,0,3.721669277,0.394397458,0.661622762,0.437875554,0.361358124,0.713303973,1,0.548415028,0.398282709
14,노원구,NE_GRID_1174,828,0,0,0,0,828,266,0,6.720220155,0.887915447,0.82774898,1,0.345998383,0.853076676,0,0.850144948,0.609269649
15,도봉구,NE_GRID_1175,1059,0,0,0,0,1059,266,0,6.966024187,0.928371226,0.82774898,1,0.532740501,0.870489799,0,0.867573209,0.72006897
14,노원구,NE_GRID_1176,922,0,23,161,23,38.41666667,265,0,3.674188739,0.38658285,0.82719307,0.413221027,0.421988682,0.870022076,1,0.636016398,0.433414204
15,도봉구,NE_GRID_1177,740,0,23,161,23,30.83333333,265,0,3.460513959,0.35141508,0.82719307,0.413221027,0.274858529,0.853250875,1,0.621626336,0.345459066
14,노원구,NE_GRID_1178,1637,1,30,205,31,51.15625,90,0,3.954244021,0.432675888,0.668282295,0.360104938,1,0.719548989,1,0.576111427,0.74197028
15,도봉구,NE_GRID_1179,816,1,30,205,31,25.5,90,0,3.277144733,0.321235164,0.668282295,0.360104938,0.336297494,0.677587461,1,0.520638157,0.354645757
14,노원구,NE_GRID_1180,928,2,0,400,2,309.3333333,17,0,5.737646989,0.726198153,0.428207588,0.797158064,0.426839127,0.475597124,0,0.561527373,0.560843143
15,도봉구,NE_GRID_1181,728,2,0,400,2,242.6666667,17,0,5.495801171,0.686393839,0.428207588,0.797158064,0.265157639,0.46884554,2,0.545482436,0.463957461
15,도봉구,NE_GRID_1182,1059,1,39,243,40,25.82926829,58,0,3.289493392,0.323267575,0.604085779,0.314345786,0.532740501,0.553291166,1,0.486406876,0.450734237
21,성동구,NE_GRID_1183,643,0,0,0,0,643,0,0,6.467698726,0.846354082,0,1,0.196443007,0.063532042,2,0.379092967,0.47731447
21,성동구,NE_GRID_1186,400,18,0,2160,18,21.05263158,26,0,3.093431941,0.290998703,0.488277106,0.456354432,0,0.496911014,1,0.418023035,0.173884482
21,성동구,NE_GRID_1187,410,2,7,421,9,41,250,0,3.737669618,0.397030882,0.818593965,0.574862923,0.008084074,0.827317202,1,0.645009645,0.2397547
21,성동구,NE_GRID_1188,400,0,33,163,33,11.76470588,269,0,2.546684009,0.201011922,0.8294043,0.34891153,0,0.886106496,1,0.566157055,0.151454905
21,성동구,NE_GRID_1189,573,0,11,77,11,47.75,704,0,3.886705197,0.421559977,0.971594764,0.54120004,0.139854487,0.994374387,1,0.733921848,0.318051709
21,성동구,NE_GRID_1190,640,0,84,452,84,7.529411765,315,0,2.143520398,0.134657039,0.852711242,0.179732478,0.194017785,0.899085073,1,0.541569976,0.212223247
21,성동구,NE_GRID_1191,400,1,11,127,12,30.76923077,163,0,3.458498235,0.351083321,0.755543469,0.526421379,0,0.736167493,1,0.591049848,0.213278113
21,성동구,NE_GRID_1192,400,0,1,7,1,200,1,0,5.303304908,0.654711746,0.102689518,0.872020988,0,0.182977707,2,0.361825782,0.310481023
21,성동구,NE_GRID_1193,410,0,0,0,0,410,2,0,6.018593214,0.772437828,0.162759035,1,0.008084074,0.196593672,2,0.444409239,0.367071758
21,성동구,NE_GRID_1194,643,2,3,121,5,107.1666667,22,0,4.683673247,0.55272936,0.464522397,0.669179052,0.196443007,0.466553311,1,0.509691151,0.375651456
21,성동구,NE_GRID_1195,527,6,11,677,17,29.27777778,42,0,3.410414037,0.343169359,0.557220512,0.466337117,0.102667745,0.576282838,1,0.473505964,0.246229581
19,동대문구,NE_GRID_1196,1562,6,11,677,17,86.77777778,42,0,4.474808368,0.51835323,0.557220512,0.466337117,0.939369442,0.613520744,1,0.550377823,0.741452288
21,성동구,NE_GRID_1197,582,2,2,222,4,116.4,250,0,4.765586907,0.566211161,0.818593965,0.702841936,0.147130154,0.83343109,1,0.711393808,0.375661902
19,동대문구,NE_GRID_1198,435,2,2,222,4,87,250,0,4.477336814,0.518769376,0.818593965,0.702841936,0.02829426,0.861468781,1,0.695963656,0.300813804
19,동대문구,NE_GRID_1199,995,0,12,84,12,76.53846154,259,0,4.350774091,0.497938987,0.823813084,0.526421379,0.481002425,0.860972869,1,0.682019391,0.510614061
19,동대문구,NE_GRID_1200,1319,0,2,14,2,439.6666667,189,0,6.088288732,0.783908699,0.777344823,0.797158064,0.742926435,0.830740895,0,0.780899327,0.763690133
19,동대문구,NE_GRID_1201,701,1,24,368,25,26.96153846,323,0,3.33082994,0.330070971,0.856415177,0.398442367,0.243330639,0.886349144,1,0.628897547,0.322355278
19,동대문구,NE_GRID_1202,757,1,21,197,22,32.91304348,219,0,3.523799704,0.361830996,0.799064078,0.421079008,0.288601455,0.850280278,1,0.610497316,0.355266005
19,동대문구,NE_GRID_1203,952,0,2,14,2,317.3333333,281,0,5.763099052,0.730387194,0.835846605,0.797158064,0.446240905,0.838054032,0,0.78753673,0.59273388
19,동대문구,NE_GRID_1204,708,0,38,174,38,18.15384615,25,0,2.952503539,0.267803932,0.482685889,0.323579444,0.248989491,0.546487012,1,0.396203389,0.27935519
19,동대문구,NE_GRID_1205,757,1,10,120,11,63.08333333,28,0,4.16018432,0.466570675,0.498863727,0.54120004,0.288601455,0.553428308,1,0.490359266,0.38522813
19,동대문구,NE_GRID_1206,952,1,3,117,4,190.4,204,0,5.254365479,0.646657026,0.78860211,0.702841936,0.446240905,0.808684464,0,0.725942998,0.554762396
19,동대문구,NE_GRID_1207,701,2,0,100,2,233.6666667,383,0,5.458166067,0.680199647,0.881585661,0.797158064,0.243330639,0.898603319,0,0.792510188,0.473382677
19,동대문구,NE_GRID_1208,1133,0,0,0,0,1133,114,0,7.033506484,0.939477834,0.702960074,1,0.592562652,0.758093223,0,0.80415174,0.748953029
19,동대문구,NE_GRID_1209,1319,0,9,63,9,131.9,114,0,4.889596966,0.586621418,0.702960074,0.574862923,0.742926435,0.739307069,1,0.656071231,0.676054411
17,성북구,NE_GRID_1210,744,0,9,63,9,74.4,114,0,4.322807275,0.493336055,0.702960074,0.574862923,0.278092158,0.728371075,1,0.614172444,0.401738486
17,성북구,NE_GRID_1211,665,0,22,154,22,28.91304348,56,0,3.398294622,0.341174679,0.598976664,0.421079008,0.214227971,0.595005871,1,0.492599301,0.300224955
17,성북구,NE_GRID_1212,838,0,0,0,0,838,2,0,6.732210706,0.889888918,0.162759035,1,0.354082458,0.239898821,2,0.485199376,0.580861087
17,성북구,NE_GRID_1213,895,0,0,0,0,895,12,0,6.797940413,0.900707075,0.379996371,1,0.400161681,0.418171194,2,0.609147503,0.619230158
17,성북구,NE_GRID_1214,984,0,10,58,10,89.45454545,184,0,4.504847464,0.52329723,0.773393932,0.557265358,0.472109943,0.759140473,1,0.665084677,0.514442683
17,성북구,NE_GRID_1215,651,0,1,7,1,325.5,80,0,5.788429949,0.734556292,0.651036141,0.872020988,0.202910267,0.677951059,0,0.689530847,0.46546791
17,성북구,NE_GRID_1216,660,0,0,0,0,660,22,0,6.49375384,0.850642376,0.464522397,1,0.210185934,0.508156577,0,0.63612509,0.508956859
14,노원구,NE_GRID_1217,1015,0,0,0,0,1015,22,0,6.923628628,0.921393532,0.464522397,1,0.497170574,0.509269978,0,0.664624553,0.680948642
17,성북구,NE_GRID_1218,660,0,0,0,0,660,86,0,6.49375384,0.850642376,0.661622762,1,0.210185934,0.675103229,0,0.744530291,0.518811877
14,노원구,NE_GRID_1219,783,0,0,0,0,783,86,0,6.66440902,0.878729744,0.661622762,1,0.309620049,0.692883809,0,0.75511947,0.579118114
14,노원구,NE_GRID_1220,1015,6,0,1800,6,145,71,0,4.983606622,0.602094044,0.633586624,0.64071749,0.497170574,0.635060279,1,0.621893479,0.553685454
14,노원구,NE_GRID_1221,855,0,0,0,0,855,7,0,6.752270376,0.893190449,0.308068554,1,0.367825384,0.363194174,2,0.566467064,0.596345479
14,노원구,NE_GRID_1223,1502,0,25,183,25,57.76923077,109,0,4.073618432,0.452323185,0.69637456,0.398442367,0.890864996,0.691927421,1,0.597702368,0.694947586
14,노원구,NE_GRID_1224,844,0,4,20,4,168.8,81,0,5.134621274,0.626948866,0.652853951,0.702841936,0.358932902,0.622526246,0,0.642974479,0.496013954
14,노원구,NE_GRID_1226,828,0,0,0,0,828,0,0,6.720220155,0.887915447,0,1,0.345998383,0,2,0.394883009,0.5678822
15,도봉구,NE_GRID_1227,714,0,0,0,0,714,0,0,6.572282543,0.863567062,0,1,0.253839935,0.054944163,2,0.385405409,0.512325377
14,노원구,NE_GRID_1228,1015,2,0,200,2,338.3333333,33,0,5.826982908,0.74090155,0.522429107,0.797158064,0.497170574,0.494497471,0,0.61980646,0.607177194
15,도봉구,NE_GRID_1229,531,2,0,200,2,177,33,0,5.18178355,0.634711093,0.522429107,0.797158064,0.105901374,0.519574096,0,0.579004909,0.370741042
14,노원구,NE_GRID_1230,729,6,0,600,6,104.1428571,4,0,4.65531997,0.548062822,0.238437677,0.64071749,0.265966047,0.280633786,2,0.382195087,0.395959272
15,도봉구,NE_GRID_1231,714,6,0,600,6,102,4,0,4.634728988,0.544673845,0.238437677,0.64071749,0.253839935,0.279194519,2,0.380910986,0.388612115
14,노원구,NE_GRID_1232,1274,0,3,21,3,318.5,30,0,5.766757274,0.730989284,0.508744031,0.744041975,0.7065481,0.506620691,0,0.610142874,0.709044908
15,도봉구,NE_GRID_1233,740,0,3,21,3,185,30,0,5.225746674,0.641946785,0.508744031,0.744041975,0.274858529,0.541861184,0,0.570749896,0.453807145
14,노원구,NE_GRID_1234,855,0,17,119,17,47.5,47,0,3.881563798,0.420713777,0.573517107,0.466337117,0.367825384,0.596358951,1,0.511235857,0.408389995
15,도봉구,NE_GRID_1235,728,0,17,119,17,40.44444444,47,0,3.724353842,0.394839298,0.573517107,0.466337117,0.265157639,0.614450539,1,0.500927574,0.34674784
14,노원구,NE_GRID_1236,928,7,6,635,13,66.28571429,98,0,4.208947945,0.47459646,0.680765436,0.512738477,0.426839127,0.704685476,1,0.593229934,0.466266779
15,도봉구,NE_GRID_1237,677,7,6,635,13,48.35714286,98,0,3.899082494,0.423597101,0.680765436,0.512738477,0.22392886,0.669444984,1,0.572884548,0.34446626
14,노원구,NE_GRID_1238,729,0,0,0,0,729,4,0,6.593044534,0.866984185,0.238437677,1,0.265966047,0.337488422,2,0.517835862,0.531600047
14,노원구,NE_GRID_1239,1083,0,38,266,38,27.76923077,65,0,3.35930644,0.33475779,0.620695918,0.323579444,0.55214228,0.601307711,1,0.500657316,0.466380497
14,노원구,NE_GRID_1240,922,0,0,0,0,922,31,0,6.827629235,0.905593424,0.51344759,1,0.421988682,0.586403598,0,0.684614293,0.638884839
14,노원구,NE_GRID_1241,828,0,18,126,18,43.57894737,304,0,3.797261715,0.406838877,0.847462235,0.456354432,0.345998383,0.83028991,1,0.65604281,0.405310884
14,노원구,NE_GRID_1242,778,0,0,0,0,778,57,0,6.658011046,0.87767673,0.601553245,1,0.305578011,0.676251323,0,0.721668531,0.573680914
14,노원구,NE_GRID_1243,1147,0,12,84,12,88.23076923,180,0,4.491225927,0.521055322,0.770155559,0.526421379,0.603880356,0.794634455,1,0.663274915,0.580137314
14,노원구,NE_GRID_1244,828,1,16,130,17,46,210,0,3.850147602,0.415543127,0.792875954,0.466337117,0.345998383,0.823816034,1,0.629757743,0.406318957
14,노원구,NE_GRID_1245,1502,0,45,191,45,32.65217391,128,0,3.516077658,0.360560059,0.719979547,0.293099996,0.890864996,0.764257172,1,0.571264012,0.656706736
14,노원구,NE_GRID_1246,1274,0,43,177,43,28.95454545,123,0,3.399681081,0.34140287,0.714123067,0.301307333,0.7065481,0.726075658,1,0.556637132,0.552849649
14,노원구,NE_GRID_1247,1490,0,1,7,1,745,23,0,6.6147256,0.870552574,0.470827589,0.872020988,0.881164107,0.492842176,0,0.651528092,0.856696351
20,광진구,NE_GRID_1249,656,0,0,0,0,656,0,0,6.487684018,0.849643372,0,1,0.206952304,0.021599829,2,0.38027629,0.483752442
20,광진구,NE_GRID_1251,660,0,0,0,0,660,0,0,6.49375384,0.850642376,0,1,0.210185934,0,2,0.380637772,0.485730739
20,광진구,NE_GRID_1253,1006,0,0,0,0,1006,1,0,6.914730893,0.919929094,0.102689518,1,0.489894907,0.09719923,2,0.464959799,0.658562494
21,성동구,NE_GRID_1255,561,0,0,0,0,561,38,0,6.33150185,0.823938052,0.542755406,1,0.130153597,0.545104538,0,0.669810764,0.463509859
21,성동구,NE_GRID_1256,901,3,10,220,13,64.35714286,145,0,4.179866736,0.469810115,0.738319618,0.512738477,0.405012126,0.761139349,1,0.622836115,0.456182369
21,성동구,NE_GRID_1257,400,2,9,163,11,33.33333333,203,0,3.5361167,0.363858194,0.78787766,0.54120004,0,0.827302069,1,0.61434436,0.22040553
21,성동구,NE_GRID_1258,901,2,3,78,5,150.1666667,261,0,5.018382981,0.607817729,0.824948336,0.669179052,0.405012126,0.851795156,0,0.729371547,0.519403442
21,성동구,NE_GRID_1259,410,0,49,199,49,8.2,121,0,2.219203484,0.147113377,0.711714076,0.277704859,0.008084074,0.748290179,1,0.476810593,0.124995592
21,성동구,NE_GRID_1260,596,0,0,0,0,596,55,0,6.391917113,0.833881528,0.596354478,1,0.158447858,0.576602861,0,0.702693661,0.483740351
21,성동구,NE_GRID_1261,643,0,0,0,0,643,0,0,6.467698726,0.846354082,0,1,0.196443007,0.062718936,2,0.379092967,0.47731447
21,성동구,NE_GRID_1262,643,0,0,0,0,643,0,0,6.467698726,0.846354082,0,1,0.196443007,0,2,0.379092967,0.47731447
21,성동구,NE_GRID_1263,640,0,0,0,0,640,0,0,6.463029457,0.845585588,0,1,0.194017785,0,2,0.378818007,0.475826899
19,동대문구,NE_GRID_1264,970,0,0,0,0,970,0,0,6.878326468,0.913937454,0,1,0.460792239,0.075229874,2,0.405827103,0.636223222
21,성동구,NE_GRID_1265,1008,0,4,28,4,201.6,124,0,5.311233592,0.656016692,0.71531303,0.702841936,0.491511722,0.677068868,0,0.689769478,0.577868824
19,동대문구,NE_GRID_1266,1016,0,4,28,4,203.2,124,0,5.319099906,0.657311373,0.71531303,0.702841936,0.497978981,0.75153231,0,0.690351777,0.581684753
19,동대문구,NE_GRID_1267,705,0,1,3,1,352.5,118,0,5.867883485,0.747633192,0.708025513,0.872020988,0.246564268,0.743301586,0,0.725673082,0.494942459
19,동대문구,NE_GRID_1268,701,0,25,175,25,26.96153846,103,0,3.33082994,0.330070971,0.688064925,0.398442367,0.243330639,0.714330012,1,0.536304908,0.313937765
19,동대문구,NE_GRID_1269,970,0,28,188,28,33.44827586,49,0,3.539458949,0.36440828,0.579564872,0.37828039,0.460792239,0.635343514,1,0.490338026,0.430951709
19,동대문구,NE_GRID_1270,736,1,41,177,42,17.11627907,125,0,2.89681093,0.258637736,0.716493512,0.305551996,0.271624899,0.741646853,1,0.520490623,0.298056316
19,동대문구,NE_GRID_1271,1319,0,0,0,0,1319,147,0,7.185387016,0.964475167,0.740335291,1,0.742926435,0.776107342,0,0.837225765,0.838521337
19,동대문구,NE_GRID_1272,1319,0,29,79,29,43.96666667,147,0,3.805921475,0.408264148,0.740335291,0.372020988,0.742926435,0.752672338,1,0.600387759,0.601683331
19,동대문구,NE_GRID_1273,970,2,2,214,4,194,27,0,5.272999559,0.649723925,0.49366496,0.702841936,0.460792239,0.556745696,0,0.565068512,0.548632152
19,동대문구,NE_GRID_1274,995,1,1,57,2,331.6666667,58,0,5.807140988,0.737635858,0.604085779,0.797158064,0.481002425,0.64769017,0,0.663256084,0.601714407
19,동대문구,NE_GRID_1275,1133,0,0,0,0,1133,274,0,7.033506484,0.939477834,0.832122719,1,0.592562652,0.836602769,0,0.875191195,0.755411161
19,동대문구,NE_GRID_1276,757,0,4,28,4,151.4,107,0,5.026508643,0.609155095,0.693656141,0.702841936,0.288601455,0.758070147,0,0.658340357,0.455813014
19,동대문구,NE_GRID_1277,708,0,12,84,12,54.46153846,264,0,4.01568978,0.442788969,0.826635067,0.526421379,0.248989491,0.848836765,1,0.660940831,0.372118043
19,동대문구,NE_GRID_1278,705,0,6,42,6,100.7142857,173,0,4.622167762,0.54260645,0.76431228,0.64071749,0.246564268,0.810386052,1,0.669364755,0.410490749
17,성북구,NE_GRID_1279,771,0,6,42,6,110.1428571,173,0,4.710816375,0.557196726,0.76431228,0.64071749,0.299919159,0.759324916,1,0.674950555,0.442753995
17,성북구,NE_GRID_1280,895,0,0,0,0,895,9,0,6.797940413,0.900707075,0.341127195,1,0.400161681,0.413272721,2,0.587769456,0.617286699
17,성북구,NE_GRID_1281,896,0,0,0,0,896,18,0,6.799055862,0.900890662,0.436217629,1,0.400970089,0.480111226,2,0.640146333,0.622522563
17,성북구,NE_GRID_1282,771,4,0,200,4,154.2,141,0,5.044714608,0.612151532,0.734204085,0.702841936,0.299919159,0.752840428,0,0.681806898,0.464664435
17,성북구,NE_GRID_1283,665,0,0,0,0,665,306,0,6.501289671,0.851882665,0.848430537,1,0.214227971,0.865779128,0,0.847724727,0.530623444
17,성북구,NE_GRID_1284,895,0,8,56,8,99.44444444,120,0,4.609604783,0.540538765,0.710494731,0.594316129,0.400161681,0.732049799,1,0.637751165,0.48258464
17,성북구,NE_GRID_1285,1315,0,2,14,2,438.3333333,17,0,6.085258426,0.783409955,0.428207588,0.797158064,0.739692805,0.48003663,0,0.588612417,0.744355026
14,노원구,NE_GRID_1286,778,0,2,14,2,259.3333333,17,0,5.561962861,0.697283094,0.428207588,0.797158064,0.305578011,0.471948161,2,0.549681306,0.488366517
14,노원구,NE_GRID_1287,928,6,17,161,23,38.66666667,71,0,3.680511204,0.387623436,0.633586624,0.413221027,0.426839127,0.664327778,1,0.529983492,0.426609744
14,노원구,NE_GRID_1288,1502,1,14,148,15,93.875,252,0,4.552560236,0.53115006,0.819769762,0.48808395,0.890864996,0.838195426,1,0.699263421,0.734811038
14,노원구,NE_GRID_1289,1246,0,4,28,4,249.2,190,0,5.522260598,0.690748677,0.778122514,0.702841936,0.683912692,0.788336964,0,0.74088114,0.693776229
14,노원구,NE_GRID_1290,778,0,0,0,0,778,20,0,6.658011046,0.87767673,0.451044959,1,0.305578011,0.537757805,0,0.638888974,0.5661555
14,노원구,NE_GRID_1291,1274,0,25,127,25,49,134,0,3.912023005,0.425726921,0.726714782,0.398442367,0.7065481,0.723668162,1,0.599854393,0.589771052
14,노원구,NE_GRID_1292,729,0,17,119,17,40.5,63,0,3.725693427,0.395059775,0.616137108,0.466337117,0.265966047,0.633542185,1,0.52445309,0.34936756
14,노원구,NE_GRID_1293,729,0,0,0,0,729,11,0,6.593044534,0.866984185,0.368138071,1,0.265966047,0.411899358,2,0.589171078,0.538085066
14,노원구,NE_GRID_1294,1246,4,67,469,71,17.30555556,10,0,2.907204596,0.260348383,0.355247365,0.210379092,0.683912692,0.385771292,1,0.32372718,0.488059844
14,노원구,NE_GRID_1295,729,1,42,220,43,16.56818182,21,0,2.866089415,0.25358142,0.457936883,0.301307333,0.265966047,0.476652977,1,0.376141339,0.280155921
14,노원구,NE_GRID_1296,776,10,6,942,16,45.64705882,31,0,3.842609878,0.414302527,0.51344759,0.476890542,0.303961196,0.550269516,1,0.475832848,0.371089651
14,노원구,NE_GRID_1297,1147,0,13,91,13,81.92857143,89,0,4.417979652,0.509000048,0.666645265,0.512738477,0.603880356,0.689485064,1,0.601196619,0.569814164
14,노원구,NE_GRID_1298,922,0,0,0,0,922,119,0,6.827629235,0.905593424,0.709265266,1,0.421988682,0.769821223,0,0.792314015,0.648675723
14,노원구,NE_GRID_1299,1015,10,7,299,17,56.38888889,740,0,4.049850711,0.448411363,0.978973035,0.466337117,0.497170574,0.975150946,1,0.746243394,0.505342163
14,노원구,NE_GRID_1300,828,0,20,140,20,39.42857143,138,0,3.699536749,0.390754765,0.731040627,0.437875554,0.345998383,0.780749718,1,0.585098328,0.392577206
14,노원구,NE_GRID_1301,778,0,1,7,1,389,55,0,5.966146739,0.763805899,0.596354478,0.872020988,0.305578011,0.636496548,0,0.670439241,0.525051007
14,노원구,NE_GRID_1302,922,0,41,287,41,21.95238095,40,0,3.133421676,0.297580434,0.550164433,0.309896542,0.421988682,0.589139804,1,0.445185267,0.381097392
14,노원구,NE_GRID_1303,1147,0,17,119,17,63.72222222,58,0,4.170104608,0.46820341,0.604085779,0.466337117,0.603880356,0.628555626,1,0.549349302,0.54924659
14,노원구,NE_GRID_1304,1083,0,33,231,33,31.85294118,54,0,3.492041274,0.356604019,0.593685042,0.34891153,0.55214228,0.617037136,1,0.495236997,0.474465616
14,노원구,NE_GRID_1305,783,0,5,35,5,130.5,31,0,4.879006852,0.584878439,0.51344759,0.669179052,0.309620049,0.566342882,1,0.548688675,0.446774905
14,노원구,NE_GRID_1306,1015,4,22,538,26,37.59259259,100,0,3.653060356,0.383105424,0.683728528,0.391474193,0.497170574,0.640064402,1,0.555825143,0.462546166
20,광진구,NE_GRID_1313,1062,1,0,50,1,531,3,0,6.276643489,0.814909161,0.205379036,0.872020988,0.535165724,0.19439846,2,0.477102786,0.64199613
20,광진구,NE_GRID_1315,810,3,30,420,33,23.82352941,70,0,3.21179197,0.310479047,0.631514567,0.34891153,0.331447049,0.619350513,1,0.49578348,0.345749721
21,성동구,NE_GRID_1316,1008,3,30,420,33,29.64705882,70,0,3.422536698,0.345164573,0.631514567,0.34891153,0.491511722,0.675400174,1,0.510723819,0.440722396
20,광진구,NE_GRID_1317,935,0,5,35,5,155.8333333,145,0,5.05518367,0.613874588,0.738319618,0.669179052,0.432497979,0.765262153,0,0.684311417,0.531400597
21,성동구,NE_GRID_1318,1050,0,5,35,5,175,145,0,5.170483995,0.63285135,0.738319618,0.669179052,0.525464834,0.783371465,0,0.692755112,0.58632772
21,성동구,NE_GRID_1319,527,0,0,0,0,527,226,0,6.269096284,0.813667,0.803704491,1,0.102667745,0.832338595,0,0.809904257,0.459385884
21,성동구,NE_GRID_1320,577,0,9,63,9,57.7,153,0,4.072439727,0.452129187,0.746222807,0.574862923,0.143088116,0.79293266,1,0.622975372,0.321408026
21,성동구,NE_GRID_1321,400,0,10,70,10,36.36363636,175,0,3.620697942,0.37777904,0.766005437,0.557265358,0,0.797302415,1,0.60831187,0.225309151
21,성동구,NE_GRID_1322,1050,0,2,14,2,350,117,0,5.860786223,0.746465086,0.706775297,0.797158064,0.525464834,0.686016786,0,0.723724285,0.633069054
21,성동구,NE_GRID_1323,596,0,0,0,0,596,1,0,6.391917113,0.833881528,0.102689518,1,0.158447858,0.160731272,2,0.431177933,0.459057103
21,성동구,NE_GRID_1324,596,0,0,0,0,596,0,0,6.391917113,0.833881528,0,1,0.158447858,0.010799914,2,0.374698699,0.453922628
21,성동구,NE_GRID_1325,658,0,0,0,0,658,0,0,6.490723535,0.850143632,0,1,0.208569119,0,2,0.380457182,0.484741742
19,동대문구,NE_GRID_1326,736,0,0,0,0,736,0,0,6.602587892,0.868554883,0,1,0.271624899,0.085778477,2,0.387292222,0.523104671
19,동대문구,NE_GRID_1327,701,0,5,35,5,116.8333333,245,0,4.769271197,0.566817541,0.815612986,0.669179052,0.243330639,0.767733631,1,0.707952993,0.421811819
19,동대문구,NE_GRID_1328,1340,0,0,0,0,1340,186,0,7.201170883,0.967072963,0.774986954,1,0.759902991,0.821792028,0,0.857652567,0.850110585
19,동대문구,NE_GRID_1329,736,0,16,72,16,43.29411765,218,0,3.790851884,0.405783912,0.798389135,0.476890542,0.271624899,0.828471969,1,0.62923016,0.365848042
19,동대문구,NE_GRID_1330,708,1,54,458,55,12.64285714,124,0,2.613216098,0.211962139,0.71531303,0.256780452,0.248989491,0.735959278,1,0.499620159,0.26645839
19,동대문구,NE_GRID_1331,435,3,4,328,7,54.375,24,0,4.014128228,0.44253196,0.476875354,0.616062963,0.02829426,0.508855614,1,0.475415142,0.251124595
19,동대문구,NE_GRID_1332,1340,2,32,328,34,38.28571429,7,0,3.670860949,0.386035144,0.308068554,0.343559425,0.759902991,0.36429536,1,0.353351768,0.579268987
19,동대문구,NE_GRID_1333,970,1,0,100,1,485,33,0,6.186208624,0.800024894,0.522429107,0.872020988,0.460792239,0.502272244,0,0.644784797,0.613966363
19,동대문구,NE_GRID_1334,1340,0,0,0,0,1340,6,0,7.201170883,0.967072963,0.288285924,1,0.759902991,0.333374247,2,0.589967,0.825775534
19,동대문구,NE_GRID_1335,435,0,6,56,6,62.14285714,9,0,4.145399733,0.464137346,0.341127195,0.64071749,0.02829426,0.394438051,1,0.410005637,0.25358917
19,동대문구,NE_GRID_1336,757,4,0,300,4,151.4,140,0,5.026508643,0.609155095,0.733157087,0.702841936,0.288601455,0.726107999,0,0.680065877,0.457788061
19,동대문구,NE_GRID_1337,995,0,33,231,33,29.26470588,110,0,3.409982211,0.343098287,0.69771529,0.34891153,0.481002425,0.745393249,1,0.546195494,0.437839062
19,동대문구,NE_GRID_1338,701,3,0,250,3,175.25,183,0,5.171903442,0.63308497,0.772590951,0.744041975,0.243330639,0.79937008,0,0.712516944,0.447886788
19,동대문구,NE_GRID_1339,970,0,6,22,6,138.5714286,130,0,4.938576503,0.59468274,0.722258818,0.64071749,0.460792239,0.764897126,1,0.667362008,0.536628718
