index_right,gu_name,grid_id,driving_pop,fast_count,slow_count,total_output_kw,total_active_count,pop_per_charger,poi_count,exclude,log_pop_per_charger,s_pop_per_charger,s_poi,s_capacity_lack,s_population,s_poi_spatial
14,노원구,NE_GRID_1171,783,3,30,203,33,23.02941176,54,0,3.17927857,0.305127813,0.593685042,0.34891153,0.309620049,0.631807697
14,노원구,NE_GRID_1172,741,6,14,278,20,35.28571429,86,0,3.591424118,0.372960993,0.661622762,0.437875554,0.275666936,0.688687337
15,도봉구,NE_GRID_1173,847,6,14,278,20,40.33333333,86,0,3.721669277,0.394397458,0.661622762,0.437875554,0.361358124,0.713303973
14,노원구,NE_GRID_1174,828,0,0,0,0,828,266,0,6.720220155,0.887915447,0.82774898,1,0.345998383,0.853076676
15,도봉구,NE_GRID_1175,1059,0,0,0,0,1059,266,0,6.966024187,0.928371226,0.82774898,1,0.532740501,0.870489799
14,노원구,NE_GRID_1176,922,0,23,161,23,38.41666667,265,0,3.674188739,0.38658285,0.82719307,0.413221027,0.421988682,0.870022076
15,도봉구,NE_GRID_1177,740,0,23,161,23,30.83333333,265,0,3.460513959,0.35141508,0.82719307,0.413221027,0.274858529,0.853250875
14,노원구,NE_GRID_1178,1637,1,30,205,31,51.15625,90,0,3.954244021,0.432675888,0.668282295,0.360104938,1,0.719548989
15,도봉구,NE_GRID_1179,816,1,30,205,31,25.5,90,0,3.277144733,0.321235164,0.668282295,0.360104938,0.336297494,0.677587461
14,노원구,NE_GRID_1180,928,2,0,400,2,309.3333333,17,0,5.737646989,0.726198153,0.428207588,0.797158064,0.426839127,0.475597124
15,도봉구,NE_GRID_1181,728,2,0,400,2,242.6666667,17,0,5.495801171,0.686393839,0.428207588,0.797158064,0.265157639,0.46884554
15,도봉구,NE_GRID_1182,1059,1,39,243,40,25.82926829,58,0,3.289493392,0.323267575,0.604085779,0.314345786,0.532740501,0.553291166
21,성동구,NE_GRID_1183,643,0,0,0,0,643,0,0,6.467698726,0.846354082,0,1,0.196443007,0.063532042
21,성동구,NE_GRID_1186,400,18,0,2160,18,21.05263158,26,0,3.093431941,0.290998703,0.488277106,0.456354432,0,0.496911014
21,성동구,NE_GRID_1187,410,2,7,421,9,41,250,0,3.737669618,0.397030882,0.818593965,0.574862923,0.008084074,0.827317202
21,성동구,NE_GRID_1188,400,0,33,163,33,11.76470588,269,0,2.546684009,0.201011922,0.8294043,0.34891153,0,0.886106496
21,성동구,NE_GRID_1189,573,0,11,77,11,47.75,704,0,3.886705197,0.421559977,0.971594764,0.54120004,0.139854487,0.994374387
21,성동구,NE_GRID_1190,640,0,84,452,84,7.529411765,315,0,2.143520398,0.134657039,0.852711242,0.179732478,0.194017785,0.899085073
21,성동구,NE_GRID_1191,400,1,11,127,12,30.76923077,163,0,3.458498235,0.351083321,0.755543469,0.526421379,0,0.736167493
21,성동구,NE_GRID_1192,400,0,1,7,1,200,1,0,5.303304908,0.654711746,0.102689518,0.872020988,0,0.182977707
21,성동구,NE_GRID_1193,410,0,0,0,0,410,2,0,6.018593214,0.772437828,0.162759035,1,0.008084074,0.196593672
21,성동구,NE_GRID_1194,643,2,3,121,5,107.1666667,22,0,4.683673247,0.55272936,0.464522397,0.669179052,0.196443007,0.466553311
21,성동구,NE_GRID_1195,527,6,11,677,17,29.27777778,42,0,3.410414037,0.343169359,0.557220512,0.466337117,0.102667745,0.576282838
19,동대문구,NE_GRID_1196,1562,6,11,677,17,86.77777778,42,0,4.474808368,0.51835323,0.557220512,0.466337117,0.939369442,0.613520744
21,성동구,NE_GRID_1197,582,2,2,222,4,116.4,250,0,4.765586907,0.566211161,0.818593965,0.702841936,0.147130154,0.83343109
19,동대문구,NE_GRID_1198,435,2,2,222,4,87,250,0,4.477336814,0.518769376,0.818593965,0.702841936,0.02829426,0.861468781
19,동대문구,NE_GRID_1199,995,0,12,84,12,76.53846154,259,0,4.350774091,0.497938987,0.823813084,0.526421379,0.481002425,0.860972869
19,동대문구,NE_GRID_1200,1319,0,2,14,2,439.6666667,189,0,6.088288732,0.783908699,0.777344823,0.797158064,0.742926435,0.830740895
19,동대문구,NE_GRID_1201,701,1,24,368,25,26.96153846,323,0,3.33082994,0.330070971,0.856415177,0.398442367,0.243330639,0.886349144
19,동대문구,NE_GRID_1202,757,1,21,197,22,32.91304348,219,0,3.523799704,0.361830996,0.799064078,0.421079008,0.288601455,0.850280278
19,동대문구,NE_GRID_1203,952,0,2,14,2,317.3333333,281,0,5.763099052,0.730387194,0.835846605,0.797158064,0.446240905,0.838054032
19,동대문구,NE_GRID_1204,708,0,38,174,38,18.15384615,25,0,2.952503539,0.267803932,0.482685889,0.323579444,0.248989491,0.546487012
19,동대문구,NE_GRID_1205,757,1,10,120,11,63.08333333,28,0,4.16018432,0.466570675,0.498863727,0.54120004,0.288601455,0.553428308
19,동대문구,NE_GRID_1206,952,1,3,117,4,190.4,204,0,5.254365479,0.646657026,0.78860211,0.702841936,0.446240905,0.808684464
19,동대문구,NE_GRID_1207,701,2,0,100,2,233.6666667,383,0,5.458166067,0.680199647,0.881585661,0.797158064,0.243330639,0.898603319
19,동대문구,NE_GRID_1208,1133,0,0,0,0,1133,114,0,7.033506484,0.939477834,0.702960074,1,0.592562652,0.758093223
19,동대문구,NE_GRID_1209,1319,0,9,63,9,131.9,114,0,4.889596966,0.586621418,0.702960074,0.574862923,0.742926435,0.739307069
17,성북구,NE_GRID_1210,744,0,9,63,9,74.4,114,0,4.322807275,0.493336055,0.702960074,0.574862923,0.278092158,0.728371075
17,성북구,NE_GRID_1211,665,0,22,154,22,28.91304348,56,0,3.398294622,0.341174679,0.598976664,0.421079008,0.214227971,0.595005871
17,성북구,NE_GRID_1212,838,0,0,0,0,838,2,0,6.732210706,0.889888918,0.162759035,1,0.354082458,0.239898821
17,성북구,NE_GRID_1213,895,0,0,0,0,895,12,0,6.797940413,0.900707075,0.379996371,1,0.400161681,0.418171194
17,성북구,NE_GRID_1214,984,0,10,58,10,89.45454545,184,0,4.504847464,0.52329723,0.773393932,0.557265358,0.472109943,0.759140473
17,성북구,NE_GRID_1215,651,0,1,7,1,325.5,80,0,5.788429949,0.734556292,0.651036141,0.872020988,0.202910267,0.677951059
17,성북구,NE_GRID_1216,660,0,0,0,0,660,22,0,6.49375384,0.850642376,0.464522397,1,0.210185934,0.508156577
14,노원구,NE_GRID_1217,1015,0,0,0,0,1015,22,0,6.923628628,0.921393532,0.464522397,1,0.497170574,0.509269978
